ID_REF,FC,Gene Symbol
235274_at,-0.18487925109374892,GABPB1-AS1
212624_s_at,-0.18489859059375036,CHN1
225391_at,-0.1849065092499984,LOC93622
AFFX-r2-Bs-lys-3_at,-0.1849764453749998,
229574_at,-0.18499723296874926,TRA2A
208149_x_at,-0.1850068416562518,DDX11
45633_at,-0.18500866490625079,GINS3
208804_s_at,-0.1850158584687538,SRSF6
1557329_at,-0.1850241113749993,
1565886_at,-0.18503491675000028,
214870_x_at,-0.18503645596874918,LOC101930075 /// LOC102724993 /// NPIPA1 /// NPIPA2 /// NPIPA3 /// NPIPA5 /// NPIPA7 /// NPIPA8 /// PKD1P1
238295_at,-0.18509052678125215,TEFM
238938_at,-0.1851184854374992,
210983_s_at,-0.18513857106249976,MCM7
238106_at,-0.18515866431249872,
231581_at,-0.18517051537499984,LINC00664
200963_x_at,-0.18517331709375107,RPL31
243699_at,-0.1852150648125015,LOC100507006
226262_at,-0.18521597131249834,DHX33
230039_at,-0.1852166378125002,
209974_s_at,-0.18526591559375305,BUB3
221505_at,-0.18529724571874873,ANP32E
225756_at,-0.1853036893125024,CSNK1E /// CSNK1E
226782_at,-0.1853250420000041,SLC25A30
216453_at,-0.18533363843750061,ZNF287
230393_at,-0.18535543387499942,CUL5
223481_s_at,-0.18536662478125,MRPL47
235621_at,-0.18536698999999768,FAHD2A
230931_at,-0.18537794193750035,PLG
1558742_at,-0.18539935631249893,AX748339
203316_s_at,-0.18540318149999813,SNRPE
224610_at,-0.1854412979687492,SNHG1 /// SNORD22 /// SNORD25 /// SNORD26 /// SNORD27 /// SNORD28 /// SNORD29 /// SNORD30 /// SNORD31
232262_at,-0.1854477794687499,PIGL
227854_at,-0.18547001256250084,
202644_s_at,-0.1854776214687508,TNFAIP3
226492_at,-0.18549023771875017,SEMA6D
238759_at,-0.18550242665625039,CCDC88A
222128_at,-0.1855050800312501,NSUN6
236128_at,-0.18550956071874936,ZNF91
1555595_at,-0.18552439812499966,SCRN3
202933_s_at,-0.18559213096874938,YES1
238068_at,-0.18560664818750094,
238224_at,-0.18563212778124916,
215192_at,-0.18568344328125086,PMS2P4
232216_at,-0.18568847203125127,YME1L1
233926_at,-0.18572354262500035,RP11-102L12.2
235125_x_at,-0.18573991028125203,FAM73A
213472_at,-0.1857674660000006,HNRNPH1
242512_at,-0.18577831162500225,MYO9A
210953_at,-0.1857844977812495,TSC22D2
227461_at,-0.18581923143749712,STON2
226488_at,-0.18582937937500166,RCCD1
221229_s_at,-0.18584001249999993,TRMT61B
242659_at,-0.18584194937499898,
204224_s_at,-0.1858737250312501,GCH1
204366_s_at,-0.18587520287500325,GTF3C2
233602_at,-0.18590468990624753,RP11-95O2.1
213903_s_at,-0.18594284196874966,RQCD1
1557248_at,-0.18595952731249898,ZNF814
207979_s_at,-0.1859704820937509,CD8B /// LOC100996919
203665_at,-0.18597595262499844,HMOX1
217547_x_at,-0.18598445315625156,ZNF675
1563471_at,-0.18599187146875273,EPG5
238207_at,-0.1860457756875009,SMIM4
235729_at,-0.18606171418749895,ZNF514
229782_at,-0.18609752050000017,RMST
226163_at,-0.18618616587500103,ZBTB9
226199_at,-0.1862256338750008,UPRT
1568720_at,-0.18625756315625042,ZNF506
1561143_at,-0.18629590028124987,
226016_at,-0.1863008983750003,CD47
1557063_at,-0.18633368821875074,DICER1-AS1
228295_at,-0.18637461384375076,WDR59
209889_at,-0.18639868653124925,SEC31B
209968_s_at,-0.1863992356874995,NCAM1
218772_x_at,-0.18642288881250035,TMEM38B
1565698_at,-0.18644478731249992,HECTD2
1565877_at,-0.18645235543750172,
217884_at,-0.1864527757500012,NAT10
212592_at,-0.1864630924375028,IGJ
237132_at,-0.18648380596874947,TJP2
204655_at,-0.18648565362500236,CCL5
221193_s_at,-0.18650338493750152,ZCCHC10
223714_at,-0.1865149354687503,ZNF256
235974_at,-0.1865499491562499,EXOC4
1569306_at,-0.18656149146875034,
235295_at,-0.18658863656250002,PANX1
222520_s_at,-0.18659103774999952,IFT57
227351_at,-0.18661047953124932,C16orf52 /// LOC101930115 /// VWA3A
215028_at,-0.18661308215624928,SEMA6A
203477_at,-0.1866572352187501,COL15A1
214525_x_at,-0.18668087062500227,MLH3
235411_at,-0.18668845537499923,PGBD1
214093_s_at,-0.18672395974999922,FUBP1
222893_s_at,-0.18672494068750023,RPAP2
223624_at,-0.1867402802187481,ZFAND4
240528_s_at,-0.18677683090625052,EXOC4
1556362_at,-0.18683564921874973,LOC101927531
230655_at,-0.1868684422500002,
233163_at,-0.18686903156250034,LOC731157
221556_at,-0.18690440365624994,CDC14B
207595_s_at,-0.18690536024999904,BMP1
231869_at,-0.18691556624999794,KIAA1586
201545_s_at,-0.186929830468749,BCL2L2-PABPN1 /// PABPN1
218621_at,-0.18700872143750136,HEMK1
203829_at,-0.1870139680624998,ELP4
224820_at,-0.1870220258750015,COX20
217940_s_at,-0.18703867581249956,CARKD
229043_at,-0.18707023906250164,PAPD5
225031_at,-0.18712580809375012,CHD6
230083_at,-0.18715172059375185,USP53
216321_s_at,-0.1871798125624995,NR3C1
231292_at,-0.18721303646875143,EID3
209572_s_at,-0.18721759975000118,EED
239697_x_at,-0.18723556759375004,C3orf67
201458_s_at,-0.18724699796875122,BUB3
227939_s_at,-0.1872630182187507,TRA2A
224642_at,-0.18727055028125061,FYTTD1
233238_s_at,-0.18730038325000065,CTB-12O2.1
1563109_at,-0.18730339459375056,
234660_s_at,-0.18733768499999837,DIS3
201699_at,-0.1873428821250016,PSMC6
227271_at,-0.1873843424687518,FGF11
219951_s_at,-0.18739275606249883,DZANK1
212462_at,-0.187396077625003,KAT6B
213649_at,-0.18747343359374824,SRSF7
235196_at,-0.18749435375000179,CDC73
212267_at,-0.1875041495937495,WAPAL
1556698_a_at,-0.1875056117499998,GPRIN3
243516_at,-0.18751959965625042,
201408_at,-0.1875222987187506,PPP1CB
205140_at,-0.1875503948125008,FPGT
202976_s_at,-0.18755937449999927,RHOBTB3
238053_at,-0.18756265784374992,DHRSX
230387_at,-0.1875902840937469,
236235_at,-0.1876006445625027,ITCH
209447_at,-0.187602136156249,SYNE1
239630_at,-0.1876255995312519,
217919_s_at,-0.18763822868750069,MRPL42
229339_at,-0.1876552974062502,MYOCD
213117_at,-0.18767247324999925,KLHL9
1566901_at,-0.1876876799062499,TGIF1
210105_s_at,-0.18768970953124864,FYN
221918_at,-0.18771691925000233,CDK17
1558852_at,-0.1877275934687499,
58367_s_at,-0.18775449746875061,ZNF419
228063_s_at,-0.18779826121874965,NAP1L5
212880_at,-0.1878065084687499,WDR7
1554182_at,-0.18780901662499971,TRIM73 /// TRIM74
231277_x_at,-0.18781311746874785,DTWD2
1557311_at,-0.18782762346875037,
206958_s_at,-0.1879425566562496,UPF3A
236649_at,-0.18796960221874937,DTWD1
207095_at,-0.18801252937500035,SLC10A2
240690_at,-0.18802849340625194,
1567380_at,-0.18807105112499922,
243074_at,-0.1880813986874994,
1557331_at,-0.18810282884374985,POLR1B
227446_s_at,-0.18812449565625045,DHRS4-AS1
1558109_x_at,-0.1881463754062489,LOC283788
1567079_at,-0.1881634313750009,CLN6
202107_s_at,-0.1881930771249989,MCM2
1569307_s_at,-0.18823551337500088,
228579_at,-0.18829111334374948,KCNQ3
205187_at,-0.18830986862499977,SMAD5
203444_s_at,-0.18833555640624944,MTA2
1567076_at,-0.18834209981250005,CLN6
209570_s_at,-0.1884283697500022,NSG1
224843_at,-0.18844055700000073,SLAIN2
228149_at,-0.18845557509375066,C7orf60
211048_s_at,-0.18851287321875265,PDIA4
232101_s_at,-0.18852366493750328,PIGN
221933_at,-0.18857303668750003,NLGN4X
1569701_at,-0.18872874184374977,PER3
244537_at,-0.18874636043749948,
210530_s_at,-0.18876580500000184,NR2C1
1562263_at,-0.1887697748437498,LOC100507156
1562595_at,-0.18879556449999857,LOC101928314
226910_at,-0.18886803378125094,COMMD2
241785_at,-0.18887388512499914,
239450_at,-0.18889653878124957,NDUFV2-AS1
201625_s_at,-0.18894352259375147,INSIG1
1553561_at,-0.18895437156249928,TAS2R50
233290_at,-0.18897701728125016,
223225_s_at,-0.18898102428125085,SEH1L
203820_s_at,-0.1890195242499999,IGF2BP3
207721_x_at,-0.18902629737500298,HINT1
239653_at,-0.18904370193749953,
235188_at,-0.1890702866562508,
224398_at,-0.1890867712499995,
1554256_a_at,-0.18911484331249984,PCNXL2
210039_s_at,-0.18911579399999923,PRKCQ
242115_at,-0.18913442406250036,
230315_at,-0.1891361107500007,
203789_s_at,-0.18916190728125093,SEMA3C
236851_x_at,-0.18921633728125098,
231850_x_at,-0.1892697395312508,CEP44
204025_s_at,-0.18931930096874794,PDCD2
229088_at,-0.18936154965625018,ENPP1
217885_at,-0.18936297937499713,IPO9
217305_s_at,-0.18939473146874963,ADCY10
214790_at,-0.1894604916875,SENP6
1561151_a_at,-0.1894838196249995,
236620_at,-0.18948472359375224,LOC101929336 /// RIF1
235540_at,-0.18951998112499968,GNRH1
224579_at,-0.18952255696874865,SLC38A1
228578_at,-0.189525467468747,RBM45
230440_at,-0.18957328903125337,ZNF469
233888_s_at,-0.18959587746874806,SRGAP1
228656_at,-0.18959597371874937,PROX1
1557129_a_at,-0.18960309200000003,FAM111B
240646_at,-0.18962157718749761,GIMAP8
205624_at,-0.18965247165625154,CPA3
1553666_at,-0.18966210353125001,CCDC34
218259_at,-0.18969743865624888,MKL2
228423_at,-0.1897061965312492,MAP9
227126_at,-0.18971320606249975,PTPRG
218611_at,-0.18975799934374926,IER5
228559_at,-0.18976718521874947,CENPN
202859_x_at,-0.18977394865625108,CXCL8
233501_at,-0.18979417956250133,DQ599616
214141_x_at,-0.18980899290625253,SRSF7
213461_at,-0.18989181687499812,NUDT21
236705_at,-0.1898930025937502,TMEM196
207678_s_at,-0.18991427525000049,SOX30
225331_at,-0.18991861168750113,CCDC50
243781_at,-0.1899319891249993,
208223_s_at,-0.18994801684375107,ACVR1B
213302_at,-0.1899648653749999,PFAS
1559363_at,-0.18998327793749992,LINC01146
237179_at,-0.1899906387812509,PCMTD2
207067_s_at,-0.19000144587500234,HDC
213237_at,-0.19003066396874946,KNOP1
1557415_s_at,-0.19005027303125033,LETM2
228155_at,-0.190081992312499,FAM213A
242408_at,-0.19009808243750026,STYX
237634_at,-0.1901294541249996,
244188_at,-0.19013330684375074,
217724_at,-0.1902276984687532,SERBP1
219303_at,-0.1902321431250007,RNF219
230165_at,-0.19024027184375036,SGOL2
218699_at,-0.19025764456250016,RAB29
214167_s_at,-0.19026288593750174,RPLP0
207106_s_at,-0.19027383309374812,LTK
1557285_at,-0.19028457721874936,AREG
210699_at,-0.19028545609375147,
203300_x_at,-0.19030134037499913,AP1S2
219036_at,-0.19033481312500022,CEP70
1556062_at,-0.19033873387499955,RPP30
219929_s_at,-0.19035941278125046,ZFYVE21
219294_at,-0.19037927609375016,CENPQ
203762_s_at,-0.1903815354062499,DYNC2LI1
226090_x_at,-0.19041601996875102,RABL3
219347_at,-0.19044329478124844,NUDT15
221745_at,-0.1904459708437498,DCAF7
202960_s_at,-0.19052076824999897,MUT
1561509_at,-0.19054169743749938,BEND7
212851_at,-0.1905474405312484,DCUN1D4
229300_at,-0.19056407609375015,RAB3C
221749_at,-0.1906053645937522,YTHDF3
223323_x_at,-0.19060885953124984,TRPM7
228013_at,-0.19064365009375095,PPP2R2A
231892_at,-0.1906503522499996,ARHGEF39
232125_at,-0.19071264446874991,ZBTB20
204832_s_at,-0.1907308064062505,BMPR1A
217042_at,-0.1907384385625006,RDH11
233495_at,-0.19074287221874897,EXOSC3
213374_x_at,-0.19075104496875017,HIBCH
244513_at,-0.19075944928124944,TMEM161B
234592_at,-0.1908111660312506,RP11-375I20.6
209732_at,-0.19081181024999871,CLEC2B
229035_s_at,-0.19084475446874904,KLHDC4 /// LOC100129637
212917_x_at,-0.19085636481249857,RECQL
226348_at,-0.19087086803124897,FUT11
225297_at,-0.1909035488437496,HAUS1
241534_at,-0.19090714581249912,LOC100505549
219495_s_at,-0.1909227599374992,ZNF180
1565821_at,-0.19092573725000062,
243632_at,-0.19095506171874987,
213315_x_at,-0.19095805915624897,CXorf40A
225328_at,-0.1909846612499999,FBXO32
211189_x_at,-0.19101080140624838,CD84
201761_at,-0.1910428395625008,MTHFD2
206631_at,-0.19105550565624796,PTGER2
216574_s_at,-0.19111409562500103,RPE /// RPEL1
213142_x_at,-0.19113359725000034,GSAP
220247_at,-0.19113795709374992,CASC5
209013_x_at,-0.19126740199999936,TRIO
209092_s_at,-0.19127453946875317,GLOD4
222607_s_at,-0.1913018320000015,DIS3
213907_at,-0.1913410872187491,EEF1E1
227663_at,-0.19134382006250128,
236250_at,-0.19135530459375083,AFG3L1P
203972_s_at,-0.19137689015625003,PEX3
226655_at,-0.1914525831249989,STX17
207820_at,-0.1914998936875003,ADH1A
1561652_at,-0.1915255671249998,BECN1
226669_at,-0.19153067065624985,USP42
204427_s_at,-0.19160341650000223,TMED2
241784_x_at,-0.19160421862500243,HELQ
1558794_at,-0.19163613906249832,NUTM2A-AS1
225687_at,-0.19169006137500055,FAM83D
228843_at,-0.1917309457500025,ARL10
202454_s_at,-0.19174649896875007,ERBB3
1563601_at,-0.1917722357812508,
211213_at,-0.19177770393750038,ORC5
1553678_a_at,-0.19180133646875142,ITGB1
228039_at,-0.19181187884375017,DDX46
237725_x_at,-0.19181549409375087,SMC5
237429_at,-0.1918538910312506,
228686_at,-0.19186867787499917,LINC01184 /// LOC101929964
243789_at,-0.19190882131249953,
212896_at,-0.19192420000000077,SKIV2L2
244662_at,-0.19192582612499987,MBD5
210279_at,-0.19196128046875138,GPR18
233464_at,-0.19197335893750012,BCL2L14
224247_s_at,-0.1920161523437498,MRPS10
202543_s_at,-0.1920413837812509,GMFB
219846_at,-0.1920581726250017,GON4L
221211_s_at,-0.19209792940624926,MAP3K7CL
223263_s_at,-0.19214850918749882,FGFR1OP2
236665_at,-0.19217742296874807,CCDC18
228818_at,-0.19228408528124952,
1557885_at,-0.1923697830937492,LOC101927380
225853_at,-0.1923867820312486,GNPNAT1
219797_at,-0.19239519987500042,MGAT4A
242073_at,-0.19245319762499946,RP11-61L19.3
229094_at,-0.1924617589999995,ATP6V0E2-AS1
232687_at,-0.19248438912499743,GPRIN3
1555741_at,-0.1924955104999988,MRAP
1560156_at,-0.19251266581250093,LOC101928054
235283_at,-0.1925446633749992,INTS6
1564796_at,-0.19255315378124926,EMP1
234616_at,-0.19262452287500054,
201012_at,-0.19265806746874858,ANXA1
208633_s_at,-0.19267259049999907,MACF1
243396_at,-0.1926763504375013,
1564996_at,-0.19268624284375013,
221826_at,-0.19271016409375008,ANGEL2
228189_at,-0.19275058034375014,BAG4
231989_s_at,-0.19275666365624922,LOC101060604 /// LOC101929910 /// LOC102725125 /// LOC613037 /// NPIPA5 /// NPIPB3 /// NPIPB4 /// NPIPB5 /// SLC7A5P1 /// SMG1P1 /// SMG1P3
214440_at,-0.1927813198437507,NAT1
244806_at,-0.1927975216562503,
1554019_s_at,-0.19282724440624932,CEP57L1
221208_s_at,-0.19284024831250068,MSANTD2
1554885_a_at,-0.19285349962500042,PRIM2 /// PRIM2B
209267_s_at,-0.19285928934375107,SLC39A8
239614_x_at,-0.19291006409374933,
226635_at,-0.1929255234687508,EBLN3
228841_at,-0.19297856503125121,LYRM7
209430_at,-0.19298608065624911,BTAF1
202959_at,-0.19299785734374986,MUT
228680_at,-0.19301234831250103,KIF3A
218637_at,-0.19304213303125195,IMPACT
219212_at,-0.19304804296875133,HSPA14
231171_at,-0.1930532603749997,
1561218_s_at,-0.19305806828125016,LOC728099
1556462_a_at,-0.19306178018750053,
213007_at,-0.19309579178124903,FANCI
218268_at,-0.19313135937500014,TBC1D15
223874_at,-0.19318350343750001,ACTR3C
206624_at,-0.19321223628124962,USP9Y
227940_at,-0.19324621165624922,LOC339803
220643_s_at,-0.1932575855625016,FAIM
1557869_at,-0.19326839309375066,
222040_at,-0.1932718061250025,HNRNPA1
240202_x_at,-0.1932912093125001,PFKP
1555520_at,-0.19329928868750024,PTCH1
218899_s_at,-0.19331050821875095,BAALC
238186_at,-0.1933698400937507,
223262_s_at,-0.19341711115624882,FGFR1OP2
1558185_at,-0.19347156637500174,CLLU1 /// LOC100507616
1560385_x_at,-0.19348816265625057,
1555486_a_at,-0.19352518618749937,PRR5L
208097_s_at,-0.1935646435312508,TMX1
213320_at,-0.19358955178124937,PRMT3
203327_at,-0.19359267096874877,IDE
211971_s_at,-0.19360245390624886,LRPPRC
227822_at,-0.19362346865624946,ZNF605
229414_at,-0.1936473586874996,PITPNC1
243905_at,-0.19366779900000086,LINC00944
210109_at,-0.19369797618749907,SND1-IT1
206316_s_at,-0.1937069220937504,KNTC1
203117_s_at,-0.1937540866250007,PAN2
240873_x_at,-0.1937623791875005,DAB2 /// LOC101926921
205930_at,-0.19376591374999919,GTF2E1
205352_at,-0.19379894934374953,SERPINI1
228506_at,-0.19381136137500032,NSMCE4A
211341_at,-0.19384077206249817,POU4F1
229831_at,-0.19389035274999955,CNTN3
238709_at,-0.19390982518750022,ELP2
1553530_a_at,-0.19402999331249937,ITGB1
244737_at,-0.19408536765624884,
234738_s_at,-0.19410064209374944,KLHDC4 /// LOC100129637
234077_at,-0.19410083131250033,
227993_at,-0.19411332746875143,METAP2
1564093_at,-0.1941284575312494,NEK1
56919_at,-0.19414439931249738,WDR48
226631_at,-0.19417147546875047,METTL10
202950_at,-0.19419967471875044,CRYZ
205380_at,-0.19420552037499927,PDZK1
208451_s_at,-0.19425287631249955,C4A /// C4B /// C4B_2
229604_at,-0.1942663665312514,CMAHP
1554057_at,-0.19426875421875067,ASH1L-AS1
242388_x_at,-0.19428264046874588,TAGAP
218355_at,-0.1943087592812498,KIF4A
242669_at,-0.19434851762500216,UFM1
238216_at,-0.19439189656250022,LOC100506258
1557036_at,-0.19440169543749963,AK055910 /// ZBTB1
241036_at,-0.19440560234374882,
222659_at,-0.19444149121875132,IPO11 /// IPO11-LRRC70
205562_at,-0.1944485391874995,RPP38
232383_at,-0.19445521387499953,TFEC
227370_at,-0.1944621005937499,FAM171B
241126_at,-0.19451796456250126,LOC101929529
244704_at,-0.19452656281249947,NFYB
237332_at,-0.19453790975000018,MON2
243319_at,-0.19454909800000086,
235241_at,-0.194558789031249,SLC38A9
207268_x_at,-0.19463589175000084,ABI2
1559078_at,-0.19473969409374803,AL833181
202554_s_at,-0.1947848505937495,GSTM3
244609_at,-0.19478916231250043,LOC102724487
1566514_at,-0.19480357100000134,CWF19L2
208905_at,-0.19482196800000295,CYCS
208986_at,-0.1948224514687471,TCF12
226046_at,-0.19482523918749806,MAPK8
241933_at,-0.19484046793750043,QRSL1
212907_at,-0.19486156896874807,SLC30A1
219393_s_at,-0.19486652096875012,AKT3
228069_at,-0.19489196365625094,MTFR2
225863_s_at,-0.19492175887500096,C19orf12
200972_at,-0.1949613466249982,TSPAN3
217816_s_at,-0.19496175490625056,PCNP
204353_s_at,-0.19501485440624755,POT1
1557944_s_at,-0.1950309509062489,CTNND1 /// TMX2-CTNND1
1558942_at,-0.19506305065624918,ZNF765
212568_s_at,-0.19506819896875083,DLAT
214318_s_at,-0.1951239611562512,FRY
230403_at,-0.19513248937500283,RFX3
238940_at,-0.19515693674999746,KLF12
209272_at,-0.1952239421250006,NAB1
238773_at,-0.1952252427812491,METTL15
1563217_at,-0.19533131150000038,
230411_at,-0.1953481808749995,UBE2V2
1555201_a_at,-0.19536964481249974,RMND1
224944_at,-0.19539087215624917,TMPO
217860_at,-0.1954380163437479,NDUFA10
1556427_s_at,-0.19545239487499977,LRRN4CL
230361_at,-0.19545716643749866,MROH1
241823_at,-0.19545813540625012,
205296_at,-0.19545835862499938,RBL1
219288_at,-0.19553583896874915,C3orf14
1559419_at,-0.19556446390624949,CACNB2
201137_s_at,-0.19558656984374778,HLA-DPB1
235088_at,-0.19566554065625041,C4orf46
224961_at,-0.19567917206249863,SCYL2
1557705_a_at,-0.19571211887499995,
235926_at,-0.1957197547812477,ANAPC5
242655_at,-0.19573740106250082,BARD1
230245_s_at,-0.19574998081250072,LINC00926
201202_at,-0.19577867265625137,PCNA
238819_at,-0.19578898140625034,ZNF347
211106_at,-0.19579076281250085,SUPT3H
213992_at,-0.19579608731249998,COL4A6
1563083_s_at,-0.19579757537499942,LINC00486
235338_s_at,-0.19580295325000208,SETDB2
210448_s_at,-0.1958236379375009,P2RX5
240635_at,-0.19585335115625035,
218645_at,-0.19587577996875094,ZNF277
211138_s_at,-0.19595473087500004,KMO
1559103_s_at,-0.19598877006249937,RP11-73K9.2
203551_s_at,-0.19603719600000158,COX11
226157_at,-0.19603879440625072,TFDP2
210763_x_at,-0.19603950168750028,NCR3
202520_s_at,-0.19610874665624856,MLH1
237577_at,-0.19611703299999927,PCNP
236836_at,-0.19612854496874998,
204440_at,-0.19613245543750057,CD83
1555762_s_at,-0.19613734918749692,RBM15
235722_at,-0.19615007843749943,SYNJ2BP /// SYNJ2BP-COX16
226265_at,-0.19615420265624905,QSER1
1554873_at,-0.19618525546874999,CSPP1
227118_s_at,-0.19619608325000026,MRPS26
217602_at,-0.19620819156250047,LOC101060363 /// PPIA
1558896_at,-0.19621047243750045,IBA57
203852_s_at,-0.19622773071874988,SMN1 /// SMN2
225189_s_at,-0.19626856362500078,RAPH1
1562163_at,-0.19631369421875,
240524_x_at,-0.19631661543750134,
214035_x_at,-0.19634197525000197,LOC399491
209983_s_at,-0.19635010143749998,NRXN2
237419_at,-0.19638867665625082,RP11-722E23.2
224200_s_at,-0.19643846143750032,RAD18
209884_s_at,-0.1964389191875,SLC4A7
216050_at,-0.1964528046250007,
1563129_at,-0.1964794666562497,
1558208_at,-0.1966017073124977,
217779_s_at,-0.1966127116875036,PNRC2
210617_at,-0.19669120749999935,PHEX
218640_s_at,-0.19669267299999849,PLEKHF2
1555827_at,-0.1967233120937495,CCNL1
1561666_a_at,-0.19673574459375054,PSMG3-AS1
208405_s_at,-0.19677032246875115,CD164
209338_at,-0.19684659137500127,TFCP2
1553315_at,-0.1968614923750014,SLFNL1
230951_at,-0.1969194175937501,EPB41L5
1558143_a_at,-0.1969239055624996,BCL2L11
232844_at,-0.19693848231250044,IFT140
215058_at,-0.19693909406250132,DENND5B
210084_x_at,-0.19705812659374988,TPSAB1
240510_at,-0.1970694972500011,NBN
1559728_at,-0.1970765099062497,ZBTB40
227162_at,-0.1970833307187494,ZBTB26
222394_at,-0.19710714950000252,PDCD6IP
228956_at,-0.1971166307187504,UGT8
1568933_at,-0.19712093268749964,LYPD8
232974_at,-0.19715678278125282,
227686_at,-0.19717259646875007,OXNAD1
243246_at,-0.197193671562502,
209728_at,-0.19719814481250086,HLA-DRB4
235435_at,-0.19729527453125062,AASDH
225621_at,-0.19732323109374938,ALG2
214173_x_at,-0.1973394900624985,URI1
225837_at,-0.19741657899999865,RHNO1
212407_at,-0.1974448427500013,METTL13
236395_at,-0.1974841272499992,
213109_at,-0.1974864360624986,TNIK
222466_s_at,-0.1975013447812497,MRPL42
221326_s_at,-0.1975382935937504,TUBD1
1555974_a_at,-0.1975546309375007,
233348_at,-0.19760858856250074,
1558801_at,-0.19763845412500114,NNT-AS1
237745_at,-0.19764042068750065,TSC22D1-AS1
219003_s_at,-0.19764977940624995,MANEA
208103_s_at,-0.19765610078125206,ANP32E
222965_at,-0.1976701765312514,PRO2214
210277_at,-0.1976759889062496,AP4S1
235236_at,-0.1976804209374996,
202694_at,-0.19770018706249992,STK17A
214813_at,-0.19773328296874926,ZNF75D
1552552_s_at,-0.19775499134375085,CLEC4C
232022_at,-0.1977825714375001,TFB1M
203989_x_at,-0.19779297646875005,F2R
214235_at,-0.1977983517499995,CYP3A5
205940_at,-0.19792021468749965,MYH3
224151_s_at,-0.19792703240624832,AK3
239346_at,-0.19796214771874965,GTF2H3
237354_at,-0.1979841380937506,PDXDC1
224968_at,-0.19804816275000103,CCDC104
240607_at,-0.1980545233437505,
242979_at,-0.19809462146875134,IRS1
225936_at,-0.19809519159374922,EID2
228029_at,-0.19810895106250026,ZNF721
1570411_at,-0.19813498621874892,LOC100133131
228778_at,-0.198165859781251,MCPH1
208931_s_at,-0.19817044018750174,ILF3
226324_s_at,-0.19819377156249818,IFT172
227485_at,-0.19821769509374754,DDX26B
230838_s_at,-0.19823318812500013,CIAPIN1
221751_at,-0.1982621948750003,PANK3
1559186_at,-0.1982938159374994,PRKXP1
237346_at,-0.19830180440624945,TGDS
200969_at,-0.19835593040624921,LOC101928061 /// SERP1
1566427_at,-0.19837371331249987,LOC102724888 /// LOC102725420
231546_at,-0.19839437500000034,
1555439_at,-0.19839850153125216,GTF3C3
205000_at,-0.19845251662500019,DDX3Y
228583_at,-0.19847965321874916,LIN52
241639_at,-0.19849625874999877,
1555905_a_at,-0.19852107584374945,TCAIM
240167_at,-0.19852272249999992,LINC01085
232239_at,-0.19854865687500034,LINC00865
225888_at,-0.19857026221874907,NAA25
241379_at,-0.1985775778124994,APLF
240109_at,-0.19858711249999939,
226990_at,-0.19861207484374965,CAPRIN1
232526_at,-0.1986270539375008,ITPKB
1570255_s_at,-0.1986327371875003,ANKRD20A1 /// ANKRD20A12P /// ANKRD20A2 /// ANKRD20A3 /// ANKRD20A4 /// ANKRD20A5P /// ANKRD20A8P
228937_at,-0.19871373171875106,LACC1
234311_s_at,-0.1987241159687505,GTPBP10 /// LOC101927446
229119_s_at,-0.19873712743749827,ZSWIM7
203914_x_at,-0.19873977134375131,HPGD
217317_s_at,-0.19880086868750002,HERC2P2 /// HERC2P9
225132_at,-0.19881404128125002,FBXL3
222031_at,-0.1988204541874996,LOC389906
1558826_at,-0.19882980296875097,ZNF831
224582_s_at,-0.19884371293749847,NUCKS1
212308_at,-0.19889725806249992,CLASP2
1554217_a_at,-0.1989388707812516,CCDC132
219833_s_at,-0.19894185253124785,EFHC1
227009_at,-0.19897892796875016,LOC100507431
203301_s_at,-0.1989848454687495,DMTF1
228426_at,-0.1990652327187492,CLEC2D
207513_s_at,-0.1990771896250001,ZNF189
201832_s_at,-0.199090475093751,USO1
1569484_s_at,-0.19910154821874748,MDN1
221201_s_at,-0.19911195478125077,ZNF155
207170_s_at,-0.19913999493749657,LETMD1
209419_at,-0.1991849025937502,THOC5
219204_s_at,-0.19921049331249918,SRR
236445_at,-0.19922345753124926,AK097370
214718_at,-0.19926980775000036,GATAD1
1559426_at,-0.1993008617187506,
241901_at,-0.19931661753124885,LOC101929988
225023_at,-0.1993517790624999,GOPC
201745_at,-0.19941560512499912,TWF1
211569_s_at,-0.19944019125000167,HADH
1552798_a_at,-0.19944640596875107,TLR4
201338_x_at,-0.1994860682499997,GTF3A
219504_s_at,-0.19949366537499813,RPAP2
237100_at,-0.19950553074999844,
218579_s_at,-0.19951297006249913,DHX35
208393_s_at,-0.19953945962499908,RAD50
230413_s_at,-0.1995484140624999,
214894_x_at,-0.19961496078124874,MACF1
1568898_at,-0.1996264249062496,LOC101928140
229463_at,-0.199641857937499,NTRK2
204919_at,-0.19967736356249866,PRH1-PRR4 /// PRR4
244779_at,-0.1996774905624994,ZDHHC2
225485_at,-0.19968261190625114,CEP41
235615_at,-0.19968642928124947,PGGT1B
1555961_a_at,-0.19969533031250108,HINT1
226341_at,-0.19979642149999943,OTUD6B-AS1
243168_at,-0.19979901378124776,
209555_s_at,-0.19979901615625195,CD36
204027_s_at,-0.19985130009375052,METTL1
227713_at,-0.19985520181250127,KATNAL1
234398_at,-0.1998658493125003,TCR-alpha /// TRAV24 /// TRAV24
215151_at,-0.19987901028124888,DOCK10
219043_s_at,-0.1999843089375002,PDCL3 /// PDCL3P4
229982_at,-0.19999190609375184,QSER1
204032_at,-0.19999563678125032,BCAR3
225153_at,-0.20005481931249758,GFM1
